Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Region,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
CA-2025-10394,2024-08-07,2024-08-09,First Class,CUST-113,Christopher Chavez,Consumer,United States,Port Carolynchester,North Dakota,East,Electronics,Audio,Audio - Model Campaign,1204.62,3,0.5,147.56
CA-2025-10395,2024-10-13,2024-10-16,First Class,CUST-251,Brandon Brown,Corporate,United States,Lake Justin,Louisiana,West,Furniture,Furnishings,Furnishings - Model Movie,598.57,9,0.3,144.67
CA-2025-10396,2025-04-11,2025-04-13,Standard Class,CUST-230,Jenny Horton,Consumer,United States,Brendabury,North Dakota,West,Office Supplies,Storage,Storage - Model Discover,212.59,8,0.1,87.79
CA-2025-10397,2025-03-15,2025-03-19,Standard Class,CUST-106,Phillip Bowman,Corporate,United States,Matthewfurt,Washington,East,Office Supplies,Binders,Binders - Model Send,307.74,2,0.2,117.5
CA-2025-10398,2023-05-22,2023-05-24,Same Day,CUST-291,Karen Evans,Consumer,United States,Port Pamela,Iowa,South,Furniture,Bookcases,Bookcases - Model Success,1480.23,2,0.2,229.62
CA-2025-10399,2023-05-20,2023-05-21,Standard Class,CUST-291,Suzanne Cummings,Home Office,United States,Sonyachester,North Carolina,West,Furniture,Tables,Tables - Model Term,348.36,7,0.0,146.54
CA-2025-10400,2023-01-30,2023-01-31,First Class,CUST-107,Matthew Liu,Consumer,United States,Lake Eric,Arkansas,South,Office Supplies,Paper,Paper - Model Strategy,1400.61,10,0.0,282.36
CA-2025-10401,2024-11-18,2024-11-20,Standard Class,CUST-167,Michele Mcfarland,Consumer,United States,Danielton,Maryland,Central,Electronics,Smartphones,Smartphones - Model Drive,841.82,1,0.3,259.02
CA-2025-10402,2025-11-10,2025-11-15,First Class,CUST-183,Marcus Wilson,Home Office,United States,Lake Sarahburgh,Montana,East,Electronics,Audio,Audio - Model Office,143.06,3,0.2,18.44
CA-2025-10403,2023-08-20,2023-08-24,Second Class,CUST-295,Ian Davis,Consumer,United States,Port Bethfurt,South Dakota,South,Office Supplies,Art,Art - Model Agree,228.18,7,0.1,69.02
CA-2025-10404,2025-04-26,2025-04-28,Standard Class,CUST-101,Beth Snow,Home Office,United States,Sandramouth,Oklahoma,West,Electronics,Accessories,Accessories - Model Cost,383.45,10,0.0,172.59
CA-2025-10405,2024-05-23,2024-05-24,First Class,CUST-223,Kelly Leblanc,Corporate,United States,Hannahport,Alabama,Central,Office Supplies,Paper,Paper - Model Follow,1179.98,10,0.2,370.81
CA-2025-10406,2024-11-19,2024-11-21,Standard Class,CUST-266,Raymond Mckenzie,Home Office,United States,Port Patrick,Delaware,East,Office Supplies,Paper,Paper - Model Table,805.41,6,0.5,129.95
CA-2025-10407,2025-11-10,2025-11-11,Second Class,CUST-152,Jocelyn Pearson,Corporate,United States,Kathyhaven,Connecticut,East,Office Supplies,Storage,Storage - Model Too,1008.53,8,0.2,151.74
CA-2025-10408,2025-09-13,2025-09-14,Same Day,CUST-159,Stephen Ortiz,Consumer,United States,West Jenniferhaven,Nevada,East,Electronics,Accessories,Accessories - Model Buy,1112.9,10,0.3,202.93
CA-2025-10409,2025-12-09,2025-12-12,First Class,CUST-221,Christopher Lawson,Home Office,United States,Port Kenneth,Arkansas,West,Electronics,Audio,Audio - Model Room,141.65,2,0.1,57.41
CA-2025-10410,2024-01-20,2024-01-22,First Class,CUST-299,Richard Middleton,Corporate,United States,Jamesside,Michigan,South,Electronics,Laptops,Laptops - Model Rule,414.78,2,0.1,170.16
CA-2025-10411,2025-12-03,2025-12-04,Standard Class,CUST-221,Sheila Bradshaw,Consumer,United States,Lopezstad,New Hampshire,Central,Office Supplies,Binders,Binders - Model Plan,906.9,9,0.5,148.68
CA-2025-10412,2023-06-25,2023-06-27,Same Day,CUST-254,Levi Perry,Home Office,United States,South Daniel,Maryland,West,Electronics,Accessories,Accessories - Model Full,1111.18,5,0.2,375.22
CA-2025-10413,2023-04-29,2023-05-01,Standard Class,CUST-184,Lisa Jones,Corporate,United States,South Kimstad,Connecticut,South,Furniture,Chairs,Chairs - Model Light,1371.69,10,0.1,379.8
CA-2025-10414,2024-08-16,2024-08-19,First Class,CUST-186,Michael Reyes,Corporate,United States,West Jeffreybury,New Mexico,Central,Electronics,Audio,Audio - Model Word,208.17,2,0.0,85.75
CA-2025-10415,2024-03-08,2024-03-10,Same Day,CUST-265,Victoria Logan,Consumer,United States,North Christian,Wyoming,Central,Office Supplies,Binders,Binders - Model Meeting,951.22,6,0.5,129.63
CA-2025-10416,2024-09-11,2024-09-13,Standard Class,CUST-250,April Mcneil,Corporate,United States,West Drew,Maine,West,Furniture,Furnishings,Furnishings - Model Think,59.11,3,0.2,21.39
CA-2025-10417,2024-06-29,2024-07-04,First Class,CUST-107,Ethan Martin,Home Office,United States,East Judith,Alabama,West,Electronics,Audio,Audio - Model Movement,1238.11,3,0.0,581.27
CA-2025-10418,2025-12-13,2025-12-17,Second Class,CUST-288,Timothy Holloway,Consumer,United States,Port Lisafort,Louisiana,South,Electronics,Audio,Audio - Model Apply,387.51,9,0.1,120.25
CA-2025-10419,2024-10-20,2024-10-22,Second Class,CUST-153,Emily Williams,Consumer,United States,Lake Justinfort,Utah,South,Office Supplies,Storage,Storage - Model Campaign,833.92,8,0.3,128.16
CA-2025-10420,2023-08-04,2023-08-05,First Class,CUST-288,Randy Morales,Corporate,United States,North Gilbert,New Hampshire,West,Furniture,Tables,Tables - Model They,1220.41,8,0.2,459.48
CA-2025-10421,2024-01-08,2024-01-12,First Class,CUST-293,Joshua Brown,Consumer,United States,Wendyland,Pennsylvania,South,Furniture,Furnishings,Furnishings - Model Performance,125.45,8,0.5,21.97
CA-2025-10422,2023-08-23,2023-08-27,Second Class,CUST-253,Danielle Jackson,Consumer,United States,New Sarah,Vermont,South,Furniture,Chairs,Chairs - Model Left,1175.21,10,0.2,206.19
CA-2025-10423,2025-11-08,2025-11-10,First Class,CUST-169,Autumn Nelson,Home Office,United States,East Justinbury,North Dakota,Central,Furniture,Bookcases,Bookcases - Model Democrat,498.02,3,0.0,157.08
CA-2025-10424,2024-12-24,2024-12-26,Same Day,CUST-121,Kenneth Deleon,Consumer,United States,New Jenniferton,New Jersey,South,Office Supplies,Art,Art - Model Southern,46.66,6,0.0,22.67
CA-2025-10425,2023-07-12,2023-07-14,Second Class,CUST-193,Joel Tapia,Consumer,United States,Cooleyland,Nebraska,East,Furniture,Bookcases,Bookcases - Model Order,210.08,2,0.2,41.93
CA-2025-10426,2024-12-13,2024-12-15,Standard Class,CUST-177,Spencer Mcclure,Home Office,United States,Jenkinsburgh,North Dakota,South,Furniture,Chairs,Chairs - Model Real,502.46,6,0.2,107.65
CA-2025-10427,2023-08-15,2023-08-16,Same Day,CUST-194,Laura Graham,Corporate,United States,Port Carla,Iowa,South,Office Supplies,Art,Art - Model Hundred,533.88,3,0.3,85.66
CA-2025-10428,2023-10-10,2023-10-12,Second Class,CUST-274,Christian Hart,Home Office,United States,Cooperland,Illinois,South,Furniture,Bookcases,Bookcases - Model Easy,770.27,9,0.2,160.45
CA-2025-10429,2025-06-17,2025-06-20,First Class,CUST-283,Tyler Middleton,Consumer,United States,Coleton,Pennsylvania,West,Office Supplies,Paper,Paper - Model Thousand,415.91,1,0.1,75.48
CA-2025-10430,2024-07-25,2024-07-27,Same Day,CUST-260,Christopher Williams,Corporate,United States,South Kevinview,Connecticut,East,Furniture,Chairs,Chairs - Model Indicate,1216.33,3,0.5,139.74
CA-2025-10431,2023-04-05,2023-04-09,Standard Class,CUST-120,Julia Kelly,Consumer,United States,East Michelle,Washington,South,Furniture,Chairs,Chairs - Model Drug,306.61,2,0.2,91.47
CA-2025-10432,2023-07-28,2023-08-01,First Class,CUST-110,Scott Nelson,Corporate,United States,Shannonshire,Arizona,West,Electronics,Audio,Audio - Model Record,330.83,9,0.1,59.39
CA-2025-10433,2024-02-23,2024-02-27,Standard Class,CUST-119,Michele Fox,Home Office,United States,Dunnburgh,Colorado,South,Electronics,Audio,Audio - Model Go,577.45,1,0.1,124.09
CA-2025-10434,2023-08-02,2023-08-04,Standard Class,CUST-186,Tiffany Bowen,Home Office,United States,Christopherville,North Carolina,South,Furniture,Tables,Tables - Model Enough,28.43,9,0.5,5.77
CA-2025-10435,2025-11-15,2025-11-18,Second Class,CUST-285,Rebecca Williams,Corporate,United States,Staceytown,Wyoming,East,Electronics,Smartphones,Smartphones - Model Responsibility,1018.55,2,0.3,203.55
CA-2025-10436,2023-01-04,2023-01-08,Standard Class,CUST-204,Jose Hahn,Home Office,United States,North Laura,Louisiana,East,Office Supplies,Art,Art - Model Research,1124.48,4,0.2,385.91
CA-2025-10437,2024-09-13,2024-09-17,Same Day,CUST-253,Crystal Lawson,Home Office,United States,West Ashley,Ohio,West,Office Supplies,Binders,Binders - Model Bad,273.07,6,0.2,99.64
CA-2025-10438,2024-06-01,2024-06-04,Same Day,CUST-233,Ronald Mullins,Home Office,United States,Tiffanybury,Hawaii,West,Office Supplies,Storage,Storage - Model American,941.51,5,0.1,412.46
CA-2025-10439,2023-07-03,2023-07-05,Standard Class,CUST-265,Michelle Schneider,Corporate,United States,Kennethfort,California,East,Office Supplies,Art,Art - Model Agency,1478.73,9,0.3,446.56
CA-2025-10440,2023-05-04,2023-05-07,Second Class,CUST-260,Ricky Lee,Consumer,United States,Port Rhondaville,Louisiana,East,Office Supplies,Binders,Binders - Model Actually,1079.92,4,0.0,380.6
CA-2025-10441,2024-10-19,2024-10-24,Same Day,CUST-162,Kevin Jones,Consumer,United States,Christianmouth,South Carolina,Central,Furniture,Furnishings,Furnishings - Model Window,237.84,9,0.3,63.83
CA-2025-10442,2024-08-21,2024-08-26,Standard Class,CUST-188,Heather Rodriguez,Consumer,United States,North Stephenfort,Maine,Central,Furniture,Tables,Tables - Model Thank,1484.63,1,0.2,201.51
CA-2025-10443,2023-09-17,2023-09-18,Standard Class,CUST-145,Steven Glover,Consumer,United States,South Jasonmouth,Mississippi,South,Electronics,Accessories,Accessories - Model State,155.2,7,0.0,73.77
CA-2025-10444,2024-07-16,2024-07-19,Same Day,CUST-103,Thomas Mcintosh,Home Office,United States,West Brandonchester,Oklahoma,West,Office Supplies,Storage,Storage - Model Form,1458.95,3,0.3,192.65
CA-2025-10445,2024-06-08,2024-06-10,First Class,CUST-192,Sierra Baker,Consumer,United States,Caldwellside,North Dakota,West,Furniture,Furnishings,Furnishings - Model Very,1420.26,8,0.1,213.03
CA-2025-10446,2023-11-05,2023-11-06,Same Day,CUST-229,Dwayne Cain,Corporate,United States,Port Andrew,Texas,East,Furniture,Chairs,Chairs - Model Law,448.69,1,0.3,116.64
CA-2025-10447,2024-01-26,2024-01-27,Same Day,CUST-210,Andrew May,Consumer,United States,West Daniel,Wisconsin,South,Electronics,Accessories,Accessories - Model Responsibility,661.89,5,0.2,82.31
CA-2025-10448,2023-08-13,2023-08-17,Second Class,CUST-296,Daniel Crawford,Home Office,United States,Alanbury,South Dakota,South,Furniture,Chairs,Chairs - Model Then,870.62,8,0.5,78.27
CA-2025-10449,2025-06-03,2025-06-08,First Class,CUST-104,Sarah Owen,Home Office,United States,New Timothyville,Indiana,Central,Furniture,Bookcases,Bookcases - Model Also,527.0,2,0.1,132.94
CA-2025-10450,2024-08-28,2024-08-31,First Class,CUST-148,Juan Lawrence,Consumer,United States,South Nicole,Alabama,South,Furniture,Bookcases,Bookcases - Model Particularly,606.56,6,0.3,187.9
CA-2025-10451,2025-03-23,2025-03-26,Standard Class,CUST-282,Lisa Ibarra,Consumer,United States,West Toddbury,New Jersey,East,Electronics,Laptops,Laptops - Model Wall,777.37,2,0.5,187.12
CA-2025-10452,2023-09-21,2023-09-24,Standard Class,CUST-213,Paul Gomez,Consumer,United States,Stewartborough,New Jersey,South,Office Supplies,Storage,Storage - Model Head,868.53,10,0.3,192.19
CA-2025-10453,2024-06-26,2024-07-01,Same Day,CUST-224,William Alvarez,Consumer,United States,Foxberg,Arizona,West,Office Supplies,Binders,Binders - Model Table,691.0,7,0.3,182.11
CA-2025-10454,2024-01-12,2024-01-17,Second Class,CUST-194,Jason Barry,Home Office,United States,Lake Clintonport,Louisiana,Central,Electronics,Audio,Audio - Model Moment,532.06,5,0.0,131.34
CA-2025-10455,2024-10-23,2024-10-26,First Class,CUST-266,Andrea Walker,Corporate,United States,East Michael,Illinois,East,Furniture,Chairs,Chairs - Model Bring,1033.95,7,0.0,451.53
CA-2025-10456,2023-03-06,2023-03-11,Same Day,CUST-282,April Hodges,Corporate,United States,South Kevin,Tennessee,South,Electronics,Audio,Audio - Model Participant,1067.6,1,0.1,216.28
CA-2025-10457,2023-09-19,2023-09-22,First Class,CUST-242,Theresa Howard,Corporate,United States,Boydborough,Massachusetts,South,Furniture,Furnishings,Furnishings - Model Rich,1330.1,2,0.5,124.6
CA-2025-10458,2024-09-27,2024-09-28,Standard Class,CUST-143,William Williams,Consumer,United States,Watsonshire,Arizona,South,Electronics,Laptops,Laptops - Model Plant,916.29,6,0.1,294.65
CA-2025-10459,2024-02-20,2024-02-23,Second Class,CUST-236,Eddie Juarez,Consumer,United States,Davistown,Maryland,West,Electronics,Accessories,Accessories - Model Someone,1005.77,2,0.3,164.66
CA-2025-10460,2024-05-06,2024-05-10,First Class,CUST-232,Kimberly Davis,Corporate,United States,New Pattytown,Alabama,East,Office Supplies,Binders,Binders - Model Hand,1367.02,3,0.5,320.69
CA-2025-10461,2025-02-11,2025-02-14,First Class,CUST-138,Matthew Rocha,Corporate,United States,Hoffmanville,Ohio,Central,Furniture,Bookcases,Bookcases - Model Politics,56.09,3,0.2,12.34
CA-2025-10462,2025-10-08,2025-10-09,Same Day,CUST-205,Mary Chapman,Corporate,United States,South Stephanie,Tennessee,East,Electronics,Laptops,Laptops - Model Important,971.74,2,0.1,160.27
CA-2025-10463,2025-12-27,2025-12-30,Same Day,CUST-115,Christian Lee,Home Office,United States,Port Danielstad,Connecticut,Central,Office Supplies,Paper,Paper - Model Identify,908.72,8,0.2,306.08
CA-2025-10464,2023-04-25,2023-04-29,Same Day,CUST-275,Debra Peterson,Corporate,United States,Lake Tanner,Alabama,South,Furniture,Furnishings,Furnishings - Model Believe,918.83,8,0.2,221.08
CA-2025-10465,2024-12-23,2024-12-27,Second Class,CUST-138,Wesley Woodward,Home Office,United States,Dianaville,Massachusetts,East,Furniture,Bookcases,Bookcases - Model Not,88.51,3,0.5,21.21
CA-2025-10466,2024-07-29,2024-07-31,Same Day,CUST-217,Mr. Daniel Blackwell,Corporate,United States,East Nancy,Virginia,South,Electronics,Laptops,Laptops - Model Where,472.33,9,0.3,65.27
CA-2025-10467,2023-12-14,2023-12-16,Standard Class,CUST-157,Brian Liu,Home Office,United States,Carriemouth,South Dakota,West,Office Supplies,Paper,Paper - Model The,398.67,2,0.3,73.6
CA-2025-10468,2023-06-09,2023-06-12,Standard Class,CUST-294,Anthony Gibbs,Consumer,United States,Port Allison,Massachusetts,East,Furniture,Bookcases,Bookcases - Model Statement,41.38,2,0.3,8.44
CA-2025-10469,2024-01-02,2024-01-06,Second Class,CUST-162,Bryan Jones,Corporate,United States,Jenniferburgh,Idaho,West,Furniture,Tables,Tables - Model Window,1257.04,3,0.1,250.82
CA-2025-10470,2023-07-26,2023-07-31,First Class,CUST-251,Jason Johnson,Home Office,United States,West Ericmouth,Texas,East,Office Supplies,Binders,Binders - Model Boy,1494.58,5,0.0,654.49
CA-2025-10471,2025-04-06,2025-04-08,Standard Class,CUST-211,Courtney Doyle,Consumer,United States,East Mitchell,Missouri,South,Office Supplies,Storage,Storage - Model Write,950.59,3,0.2,356.78
CA-2025-10472,2025-01-25,2025-01-28,Standard Class,CUST-230,Christopher Keller,Consumer,United States,North Michael,Idaho,East,Furniture,Chairs,Chairs - Model Employee,700.31,6,0.5,65.45
CA-2025-10473,2025-12-24,2025-12-29,Same Day,CUST-103,Robert Hunt,Corporate,United States,Tinashire,Oregon,South,Office Supplies,Storage,Storage - Model Security,803.32,9,0.5,143.45
CA-2025-10474,2024-12-19,2024-12-22,Same Day,CUST-184,Peter Evans,Consumer,United States,West Alexandraborough,New York,South,Furniture,Chairs,Chairs - Model School,1085.14,10,0.5,230.72
CA-2025-10475,2024-05-08,2024-05-10,Second Class,CUST-272,Robert Carter,Consumer,United States,Gloriaburgh,Florida,South,Office Supplies,Paper,Paper - Model Tax,1100.01,8,0.1,317.12
CA-2025-10476,2024-01-18,2024-01-21,Same Day,CUST-217,Dennis Maldonado,Consumer,United States,Lisaborough,Tennessee,West,Furniture,Bookcases,Bookcases - Model Every,1329.24,10,0.5,217.32
CA-2025-10477,2023-10-02,2023-10-07,Same Day,CUST-270,Joshua Cruz,Home Office,United States,New Glennhaven,Texas,Central,Electronics,Accessories,Accessories - Model Dinner,237.08,2,0.0,97.9
CA-2025-10478,2025-02-24,2025-02-25,Standard Class,CUST-204,Kristine Jones,Home Office,United States,Lake Geraldborough,Nebraska,Central,Furniture,Furnishings,Furnishings - Model Walk,743.87,9,0.2,113.61
CA-2025-10479,2024-06-08,2024-06-11,Standard Class,CUST-164,Joseph Martin,Corporate,United States,Powersland,Delaware,South,Furniture,Furnishings,Furnishings - Model Learn,62.88,5,0.5,5.86
CA-2025-10480,2023-06-23,2023-06-28,Same Day,CUST-264,Brandon Tate,Corporate,United States,Markmouth,Colorado,East,Electronics,Audio,Audio - Model We,1129.85,2,0.2,325.89
CA-2025-10481,2023-01-23,2023-01-28,Second Class,CUST-144,Sandra Knapp,Home Office,United States,Thomashaven,Washington,West,Office Supplies,Art,Art - Model Stage,355.12,9,0.1,93.06
CA-2025-10482,2023-05-22,2023-05-26,Same Day,CUST-212,Karen Downs,Home Office,United States,South Erik,South Dakota,South,Electronics,Audio,Audio - Model Development,693.46,3,0.0,220.4
CA-2025-10483,2025-05-07,2025-05-09,First Class,CUST-202,Frank Atkinson,Home Office,United States,Ronaldville,Hawaii,Central,Electronics,Audio,Audio - Model Since,569.21,5,0.3,135.64
CA-2025-10484,2023-07-06,2023-07-10,Second Class,CUST-108,Vincent Baker,Home Office,United States,Lake Natalie,South Dakota,West,Office Supplies,Storage,Storage - Model Soldier,532.76,10,0.0,133.86
CA-2025-10485,2025-02-24,2025-02-26,First Class,CUST-253,Alicia Manning,Home Office,United States,New Alexanderland,New York,Central,Office Supplies,Binders,Binders - Model Avoid,1083.41,9,0.5,95.53
CA-2025-10486,2023-01-26,2023-01-30,First Class,CUST-241,Stephen Warner,Home Office,United States,Pagehaven,West Virginia,East,Electronics,Smartphones,Smartphones - Model Under,448.31,3,0.1,143.01
CA-2025-10487,2024-08-06,2024-08-11,First Class,CUST-292,James Patel,Consumer,United States,Phillipsview,Massachusetts,East,Electronics,Smartphones,Smartphones - Model Happen,711.1,7,0.0,344.03
CA-2025-10488,2024-05-18,2024-05-19,Second Class,CUST-230,Anne Zimmerman,Consumer,United States,North Coreychester,West Virginia,Central,Office Supplies,Art,Art - Model Common,121.22,3,0.5,13.18
CA-2025-10489,2025-11-18,2025-11-19,Standard Class,CUST-101,Marilyn Porter,Corporate,United States,South Nicole,Alabama,Central,Office Supplies,Paper,Paper - Model Strong,316.23,6,0.5,37.86
CA-2025-10490,2023-10-13,2023-10-16,First Class,CUST-218,Daniel Taylor,Corporate,United States,South Desiree,Pennsylvania,South,Office Supplies,Art,Art - Model Action,466.91,4,0.3,124.57
CA-2025-10491,2023-07-18,2023-07-23,Second Class,CUST-202,Angela Wood,Consumer,United States,Lake Shannon,Alaska,Central,Office Supplies,Art,Art - Model As,996.59,10,0.5,240.25
CA-2025-10492,2024-12-20,2024-12-25,Standard Class,CUST-131,David Nguyen,Home Office,United States,Jomouth,Nevada,West,Electronics,Audio,Audio - Model Support,1444.62,8,0.5,283.13
CA-2025-10493,2023-04-24,2023-04-25,Second Class,CUST-278,Elizabeth Gutierrez,Consumer,United States,Lake Traci,Maryland,East,Office Supplies,Paper,Paper - Model Reveal,1067.27,4,0.5,174.47
